text,label,vader_label,textblob_label,vader_score,textblob_score,source,title
nagpur smart city project hand nmc march time india,positive,positive,positive,0.7096,0.21428571428571427,Times of India,Nagpur Smart City projects to be handed over to NMC by March 31 - Times of India
member committee map urban growth center maharashtra indian express,positive,positive,neutral,0.3818,-0.05,The Indian Express,7-member committee to map 100 urban growth centers in Maharashtra - The Indian Express
connect green affordable mhada build new future maharashtra elet technomedia,neutral,neutral,neutral,0.0,-0.02121212121212122,Elets Technomedia,"Connected Green, and Affordable MHADA is Building a New Future for Maharashtra - Elets Technomedia"
maharashtra digitize urban land record pilot project construction world india,neutral,neutral,neutral,0.0,0.0,Construction World India,Maharashtra to Digitize Urban Land Records in Pilot Project - Construction World India
ajit pawar flag overcrowd maharashtra city rush illegal bangladeshi migrant late news india hindustan times time,negative,negative,negative,-0.5574,-0.4,Hindustan Times,"Ajit Pawar flags overcrowding in Maharashtra's cities, rush of illegal Bangladeshi migrants | Latest News India - Hindustan Times - Hindustan Times"
planning development mumbai involve citizen time india,neutral,neutral,neutral,0.0,0.0,Times of India,How planning and development of Mumbai can involve citizens - Times of India
maharashtra smart city live ideal living timesproperty,positive,positive,positive,0.7269,0.41688311688311686,timesproperty,Maharashtra's Smart Cities for Living: Ideal Living - timesproperty
indian city witness grow momentum climate action mongabay india,neutral,neutral,neutral,0.0,0.1,Mongabay-India,Indian cities witness a growing momentum for climate action - Mongabay-India
maharashtra reform urban governance model indian express,neutral,neutral,neutral,0.0,0.0,The Indian Express,How Maharashtra is reforming its urban governance model - The Indian Express
urban planning focus land public purpose author vidyadhar phatak late news india hindustan times,neutral,neutral,neutral,0.0,-0.09999999999999999,Hindustan Times,Urban planning must focus on land for public purposes: Author Vidyadhar Phatak | Latest News India - Hindustan Times
russian partner likely muscle india smart city project new indian express,positive,positive,neutral,0.4019,0.08766233766233766,The New Indian Express,"Russian partners likely to put some
muscle into India’s smart city projects - The New Indian Express"
state notifie udc preserve aesthetic value local culture thehitavada com,positive,positive,neutral,0.34,0.0,thehitavada.com,State notifies UDC to preserve aesthetic values of local culture - thehitavada.com
dighi industrial smart city help maha achieve trillion economy target et infra,positive,positive,positive,0.6597,0.21428571428571427,ET Infra,Dighi Industrial Smart City to help Maha achieve $1 trillion economy target - ET Infra
city planning india focus sustainable urban development policy circle policycircle org,neutral,neutral,neutral,0.0,0.0,policycircle.org,City planning: India must focus on sustainable urban development | Policy Circle - policycircle.org
draft dp city expand area body keep time india,positive,positive,neutral,0.3182,0.0,Times of India,"Draft DP: City Expands, Areas Under Other Bodies Kept Out - Times of India"
decode subnational climate budgeting maharashtra india thecityfix,neutral,neutral,neutral,0.0,0.0,TheCityFix,"Decoding Subnational Climate Budgeting in Maharashtra, India - TheCityFix"
maharashtra potential advance transport decarbonization clean air low emission zone international council transportation,positive,positive,neutral,0.1531,0.09166666666666667,International Council on Clean Transportation,Maharashtra’s potential to advance transport decarbonization and clean air through low-emission zones - International Council on Clean Transportation
maharashtra government greenlight mumbai new city project sustainable urban development swarajyamag,neutral,neutral,neutral,0.0,0.06818181818181818,Swarajyamag,Maharashtra Government Greenlights 'Third Mumbai': A New City Project For Sustainable Urban Development - Swarajyamag
exclusive urban flooding expose loophole india smart city mission etv bharat,positive,positive,positive,0.3818,0.10714285714285714,ETV Bharat,Exclusive | Urban Flooding Expose Loopholes In India's Smart City Mission - ETV Bharat
smart city initiative guideline issue pune eye spot list maharashtra indian express,positive,positive,positive,0.4019,0.21428571428571427,The Indian Express,"Smart City initiative: Guidelines issued, Pune eyes spot in top 10 cities’ list in Maharashtra - The Indian Express"
maharashtra civic body smart city project business standard,positive,positive,positive,0.4019,0.10714285714285714,Business Standard,Maharashtra civic bodies say no to smart city project - Business Standard
automated compliance checking shape smart city business standard,positive,positive,positive,0.4019,0.10714285714285714,Business Standard,How Automated Compliance Checking is Shaping Smart Cities - Business Standard
maharashtra cm eknath shinde launch niti aayog master plan aim gdp boost rs lakh indian express,positive,positive,neutral,0.4019,0.0,The Indian Express,"Maharashtra CM Eknath Shinde launches NITI Aayog master plan, aims at GDP boost from Rs 12 lakh to Rs 25 lakh - The Indian Express"
andhra pradesh smart city unplanned urban growth time india,positive,positive,positive,0.6486,0.10714285714285714,Times of India,Andhra Pradesh: ‘Smart’ cities up against unplanned urban growth - Times of India
maharashtra smart city scheme indian express,positive,positive,positive,0.4019,0.21428571428571427,The Indian Express,Maharashtra to have its own smart cities scheme - The Indian Express
urban heat island indian city poor neighbourhood suffer news minute,negative,negative,negative,-0.765,-0.2,The News Minute,"Urban Heat Islands: In Indian cities, poor neighbourhoods suffer more - The News Minute"
maharashtra election political party promise mumbai manifesto citizen matter,positive,positive,neutral,0.6249,0.0,Citizen Matters,Maharashtra elections 2024: What do political parties promise for Mumbai in their manifestos? - Citizen Matters
work plot sq ft doesn need urban planner nod maharashtra govt indian express,neutral,neutral,neutral,0.0,0.0,The Indian Express,Work on plots up to 3200 sq ft doesn’t need urban planner nod: Maharashtra Govt - The Indian Express
smart city mission india extend adda,positive,positive,positive,0.5267,0.21428571428571427,Adda247,Smart Cities Mission in India Extended to 2025 - Adda247
new development plan city anvil yrs thehitavada com,neutral,neutral,positive,0.0,0.13636363636363635,thehitavada.com,New Development Plan of city on anvil after 25 yrs - thehitavada.com
village beat city smart maharashtra vision reveal convergence com,positive,positive,positive,0.5719,0.21428571428571427,convergence-now.com,"What If 3,500 Villages Beat Cities at Being Smart? Maharashtra’s Vision Revealed - convergence-now.com"
maharashtra civic body mobilise fund smart city project business standard,positive,positive,positive,0.4019,0.10714285714285714,Business Standard,Maharashtra civic bodies to mobilise funds for smart city projects - Business Standard
maharashtra tweak urban township policy incentivise smart city development mint,positive,positive,positive,0.4019,0.10714285714285714,Mint,Maharashtra tweaks urban township policy to incentivise smart city development | Mint - Mint
pm modi express gratitude people enter th year public service vow improve life contribute nation progress rise kashmir,positive,positive,neutral,0.8402,0.0,Rising Kashmir,"PM Modi expresses gratitude to people as he enters 25th year of public service; vows to improve lives, contribute to nation’s progress - Rising Kashmir"
remember mother tell pm modi nostalgic post enter th year public service time,neutral,neutral,negative,0.0,-0.25,Times Now,'I Remember My Mother Telling Me…': PM Modi's Nostalgic Post as He Enters 25th Year in Public Service - Times Now
power public rebuild trust quality resilient service social development unesco org,positive,positive,neutral,0.5106,0.016666666666666666,unesco.org,The power of the public: Rebuilding trust through quality and resilient public services for social development - unesco.org
pune team waco demand implementation ai base traffic management system nagar road yerwada wagholi pulse,negative,negative,negative,-0.128,-0.8,PUNE PULSE,Pune: Team WACO demands implementation of AI-based Traffic Management System on Nagar Road From Yerwada to Wagholi - PUNE PULSE
